Record ID,Store Name,Store Street Address,Additonal Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name,x,y
1417560,Murphy Express 8883,17700 S Dixie Hwy,,Miami,FL,33157,5494,MIAMI DADE,Convenience Store,25.605255,-80.351372,,,-8944673.815580899,2950271.659957046
1417661,Hanna & Tiger's Asian Mart,115 SW 107th Ave,,Miami,FL,33174,1400,MIAMI DADE,Convenience Store,25.767879,-80.36805,,,-8946530.40204835,2970360.0513078854
1419406,Publix Super Markets Inc 1561,1420 NW North River Dr,,Miami,FL,33125,2888,MIAMI DADE,Supermarket,25.78562,-80.219406,,,-8929983.427658875,2972553.1988668377
1421486,ALDI 77069,12955 N Kendall Dr,,Miami,FL,33186,1747,MIAMI DADE,Supermarket,25.685955,-80.402519,,,-8950367.473576503,2960236.829558728
1421808,Downstairs,10700 SW 186th St,,Cutler Bay,FL,33157,6708,MIAMI DADE,Convenience Store,25.595886,-80.365013,,,-8946192.32475481,2949115.1732967966
1421979,Downstairs,22295 S Dixie Hwy,,Miami,FL,33170,2810,MIAMI DADE,Convenience Store,25.560053,-80.387085,,,-8948649.3685556,2944692.869965217
1422905,Wild Fork Foods 9016,10015 NW 41st St,,Doral,FL,33178,2977,MIAMI DADE,Specialty Store,25.812164,-80.359207,,,-8945546.003791265,2975835.188617115
1423054,In-N-Out Market Place Inc,1395 SW 8th St,,Homestead,FL,33030,6826,MIAMI DADE,Convenience Store,25.462681,-80.493279,,,-8960470.830560902,2932682.4488285845
1423731,Dollar Queen Discount Stores Llc NONE,1037 W 29th St,,Hialeah,FL,33012,5061,MIAMI DADE,Convenience Store,25.848276,-80.303146,,,-8939305.321817903,2980301.379353579
1424173,Dollar Tree 8334,2905 NW 27th Ave,,Miami,FL,33142,6540,MIAMI DADE,Other,25.802773,-80.239799,,,-8932253.566034622,2974673.969657217
1425327,Aldi 77043,11300 SW 248th St,,Homestead,FL,33032,4807,MIAMI DADE,Supermarket,25.537046,-80.374702,,,-8947270.899301108,2941854.175329085
1425595,Gaby Grocery Discount,1090 E 17th St,,Hialeah,FL,33010,3318,MIAMI DADE,Convenience Store,25.83798,-80.260231,,,-8934528.04587051,2979027.8715094067
1425800,On The Run 80276,8800 Coral Way,,Miami,FL,33165,2008,MIAMI DADE,Convenience Store,25.747459,-80.337967,,,-8943181.577806816,2967836.130745795
1426604,Indian Prem,255 E Flagler St,Ste 71- 72,Miami,FL,33131,1312,MIAMI DADE,Grocery Store,25.774437,-80.188896,,,-8926587.069994772,2971170.7149622766
1427523,L & A Market,10115 W Okeechobee Rd,,Hialeah,FL,33016,2106,MIAMI DADE,Convenience Store,25.865652,-80.337326,,,-8943110.222013218,2982450.860853461
1429602,Dollar General 22793,115 SE 2nd St,,Miami,FL,33131,2104,MIAMI DADE,Other,25.773232,-80.190109,,,-8926722.100537105,2971021.7561736936
1431225,Su Hogar Mini Market 1,241 NW 8th Ave,,Miami,FL,33128,1411,MIAMI DADE,Convenience Store,25.77643,-80.207558,,,-8928664.514331957,2971417.0874654744
1431716,JR Stop N Go,10595 SW 109th Ct,,Miami,FL,33176,3308,MIAMI DADE,Convenience Store,25.671364,-80.372658,,,-8947043.362261925,2958434.5732946936
1433409,APlus 40326H,1101 N Flagler Ave,,Homestead,FL,33030,4963,MIAMI DADE,Convenience Store,25.481228,-80.464073,,,-8957219.633512793,2934969.39164286
1433422,Family Dollar 12317,5978 SW 64th St,,South Miami,FL,33143,3500,MIAMI DADE,Other,25.711342,-80.291481,,,-8938006.779957801,2963373.116245425
1434162,Dollar General 22782,2300 Salzedo St,,Coral Gables,FL,33134,5154,MIAMI DADE,Other,25.750605,-80.262299,,,-8934758.254577471,2968224.949385587
1436593,Kwik Stop 2020,11741 Quail Roost Dr,,Miami,FL,33177,3954,MIAMI DADE,Convenience Store,25.590994,-80.381218,,,-8947996.257103117,2948511.3526702547
1437377,Futuro Supermarket,13660 SW 56th St,,Miami,FL,33175,6019,MIAMI DADE,Grocery Store,25.714172,-80.414246,,,-8951672.917245036,2963722.7732896656
1437743,Romazi Corporation/Aries Supermarket 2,5945 W 25th Ct,,Hialeah,FL,33016,4423,MIAMI DADE,Supermarket,25.876335,-80.333672,,,-8942703.460593859,2983772.5480555766
1439176,Ruby Market Corp,490 E 4th Ave,Ste A,Hialeah,FL,33010,3607,MIAMI DADE,Convenience Store,25.826431,-80.273521,,,-8936007.481903153,2977599.5124881454
1440154,Chevron,5100 NW 7th St,,Miami,FL,33126,3325,MIAMI DADE,Convenience Store,25.778111,-80.278374,,,-8936547.715391973,2971624.8940837365
1447606,Frank's Fresh Fruits Mini Market Ii Corp.,6480 SW 8th St,,West Miami,FL,33144,4814,MIAMI DADE,Other,25.762936,-80.301552,,,-8939127.878549578,2969749.0546163744
1447963,Axel Minimarket,1160 SW 6th St,,Miami,FL,33130,3104,MIAMI DADE,Convenience Store,25.767578,-80.214218,,,-8929405.90214064,2970322.8444294254
1449849,DOLLARTREE 708,19173 South Dixie Hwy.,,Miami,FL,33157,    ,MIAMI DADE,Other,25.589546,-80.35746,,,-8945351.52864085,2948332.630450582
1450529,Publix Super Markets Inc.1614 1614,3 Miami Central,,Miami,FL,33136,    ,MIAMI DADE,Supermarket,25.780218,-80.197533,,,-8927548.536436755,2971885.3673346867
1452651,Cardenas Distributor Inc,18615 SW 107th Ave,,Cutler Bay,FL,33157,6728,MIAMI DADE,Grocery Store,25.594952,-80.363541,,,-8946028.462464362,2948999.887565866
1452875,Asian-mart,744 SW 8th St,,Miami,FL,33130,3311,MIAMI DADE,Other,25.765753,-80.206688,,,-8928567.666374967,2970097.256572024
1453025,100 Fuegos Minimarket,2116 Palm Ave,,Hialeah,FL,33010,2242,MIAMI DADE,Grocery Store,25.841091,-80.282509,,,-8937008.021486403,2979412.6580856326
1453926,Racetrac 2591,12800 S.W. 152nd St,,Miami,FL,33177,    ,MIAMI DADE,Convenience Store,25.626207,-80.398071,,,-8949872.324481456,2952858.252105314
1455156,The Corner Food Mart,1200 NW 29th St,,Miami,FL,33142,6618,MIAMI DADE,Grocery Store,25.802975,-80.215759,,,-8929577.445475953,2974698.9464578396
1456922,Lena Bakery,1700 NW 17th Ave,,Miami,FL,33125,2329,MIAMI DADE,Grocery Store,25.791145,-80.223228,,,-8930408.890752688,2973236.267951889
1457839,7-Eleven Store 38379H,236 SW 12th Avenue,,Miami,FL,33130,    ,MIAMI DADE,Convenience Store,25.770788,-80.214821,,,-8929473.027793588,2970719.640255063
1459812,Farm Stores 2413 2413,10265 Marlin Rd,,Cutler Bay,FL,33157,7718,MIAMI DADE,Convenience Store,25.587908,-80.35743,,,-8945348.189056125,2948130.4597182986
1460444,Medina Market,9724 SW 168th St,,Miami,FL,33157,4316,MIAMI DADE,Grocery Store,25.613426,-80.349792,,,-8944497.930785445,2951280.3423865754
1464276,7-Eleven Store 37165H,13690 SW 268th St,,Homestead,FL,33032,7722,MIAMI DADE,Convenience Store,25.517727,-80.412056,,,-8951429.1275602,2939470.9413490756
1464416,A1 Groceries Inc,24735 S Dixie Hwy,,Homestead,FL,33032,3825,MIAMI DADE,Grocery Store,25.537094,-80.40995,,,-8951194.688712588,2941860.097191798
1464525,South Dixie Meat And Provisions Llc,24727 S Dixie Hwy,,Homestead,FL,33032,3825,MIAMI DADE,Other,25.537094,-80.40995,,,-8951194.688712588,2941860.097191798
1465399,Los Latinos Market Corp,1390 E 4th Ave,,Hialeah,FL,33010,3526,MIAMI DADE,Convenience Store,25.83445,-80.274025,,,-8936063.586926512,2978591.272828411
1468742,Aguas Claras Minimarket,2175 W Flagler St,,Miami,FL,33135,1638,MIAMI DADE,Convenience Store,25.772779,-80.230377,,,-8931204.713792369,2970965.7579497835
1469932,Express Food Market,12364 SW 216th St,,Miami,FL,33170,2825,MIAMI DADE,Convenience Store,25.56592,-80.392014,,,-8949198.06232572,2945416.8508428326
1470151,Mid Flagler Circle K,4690 W Flagler St,,Coral Gables,FL,33134,1513,MIAMI DADE,Convenience Store,25.771282,-80.27137,,,-8935768.033678457,2970780.7057369
1470397,Quik Way,29319 SW 152nd Ave,,Homestead,FL,33033,2848,MIAMI DADE,Convenience Store,25.494743,-80.436722,,,-8954174.934120106,2936636.0845544627
